"x","y"
233514.900443,953361.989542
159796.831373,953366.534167
187596.48183,953370.881536
117059.716727,953371.547164
224949.344283,953378.636167
129117.132747,953387.063011
188221.138843,953387.446969
232183.870633,953388.893646
173803.690156,953388.989568
173040.158049,953392.269577
174854.848032,953393.596064
188684.82549,953398.984298
187864.708192,953399.891812
185445.03002,953401.602857
144295.399889,953403.106494
212008.006177,953403.741234
188501.279476,953409.113423
184511.964079,953412.756039
232004.004352,953415.620298
118793.705959,953416.3518
188862.281271,953416.742895
200036.487577,953418.0203
209699.21953,953418.255742
215271.292696,953419.081943
218463.165632,953423.105702
234064.979905,953426.381417
157461.343036,953427.447228
216035.478285,953429.188749
192058.984084,953431.980879
129377.439571,953436.573926
185672.530869,953437.49545
223074.730665,953449.123613
187987.210899,953452.122124
128506.804572,953457.031303
225470.793919,953459.885456
229286.626391,953461.118338
114892.89908,953465.429049
187602.167715,953473.632931
157829.202575,953478.049792
231879.424178,953478.571983
221986.610279,953481.010991
188528.152096,953483.365639
214769.067269,953487.002965
176007.972139,953487.076132
225357.751363,953491.969108
223619.60192,953493.978416
157858.275859,953496.234279
222670.244752,953500.038239
231564.423625,953502.841088
228790.274725,953503.027267
179488.008509,953511.19824
225255.112045,953514.673641
222609.795313,953517.295427
182290.046052,953517.508666
190632.286568,953521.193132
130192.064197,953523.159469
185612.998111,953527.042028
233471.460412,953530.261079
178753.786806,953540.881388
189743.189579,953546.778459
144578.667867,953548.115989
211435.389768,953548.260252
232704.164525,953552.576772
128669.478238,953553.052511
202487.71271,953554.435432
185651.382979,953558.695997
220243.695191,953561.214925
187787.537033,953561.227894
213027.178236,953563.109098
153774.952415,953565.115503
188162.365835,953566.89186
199465.366788,953568.792886
222968.66532,953569.461066
136960.633229,953569.949963
209284.328936,953570.204746
187653.403242,953574.17656
174961.074731,953574.608505
187442.489483,953578.387148
119638.8291,953580.845861
191038.560899,953581.114165
187502.413591,953586.92008
225958.745501,953596.132391
236345.460804,953606.797622
179809.923404,953607.360026
210782.842774,953610.975808
212277.728035,953613.779582
229771.299526,953614.747479
144216.897854,953615.855955
196223.679401,953616.183999
188391.916385,953616.71623
234575.967284,953617.992875
185559.434014,953623.881611
226414.732848,953625.807385
195532.564486,953627.950199
230538.055791,953628.954202
144025.957012,953635.835482
200604.688256,953650.895599
205115.221209,953654.03731
223335.441575,953658.152945
187710.868525,953662.767746
187908.622611,953663.714743
214360.994496,953665.060392
225326.391744,953668.787256
187511.195048,953668.796355
224981.884226,953673.282766
188061.026543,953674.110509
193887.716075,953678.082006
222193.820694,953687.390382
222581.221108,953696.421953
187130.158177,953700.009382
222228.738216,953711.659293
208696.53233,953712.796983
119672.681613,953713.538137
208471.497704,953719.634336
187658.907172,953722.681759
234428.440503,953725.461392
174178.63629,953726.492898
206882.856078,953728.704683
183336.077592,953730.822786
222209.913219,953735.800555
143882.940042,953737.830367
187775.637176,953738.984641
155798.459943,953741.133282
225325.264805,953743.783499
220047.559182,953744.405614
173219.463769,953749.045416
186794.831295,953753.902373
220663.354737,953760.437742
119559.677529,953760.747461
185551.567878,953764.267966
185385.217914,953767.889348
222459.136393,953771.97048
230764.615676,953772.295518
117320.518951,953772.646331
187526.120732,953773.311789
188026.156623,953773.624273
200700.167874,953774.150318
174669.478573,953775.130224
214749.544109,953776.774499
188505.418455,953776.920692
222206.934702,953779.357686
231042.760592,953786.984981
224561.870281,953788.25919
225284.490693,953789.257609
211505.985239,953791.807057
179858.695737,953793.536475
194928.86026,953798.713631
224812.221925,953799.646192
187898.184629,953801.265341
186323.688711,953814.086335
187230.646023,953814.113578
224676.577246,953815.739968
190104.615132,953821.758497
188120.63595,953822.704814
157497.33547,953826.152206
162379.544748,953827.719654
222421.200024,953832.93731
117284.002604,953832.987728
207661.391853,953833.468524
200377.142585,953836.03522
137467.713946,953843.193984
192668.276644,953843.824148
199975.811319,953845.919205
173563.459606,953849.815764
185989.436508,953853.661771
186085.671951,953854.208224
181045.461926,953856.270624
188811.201688,953861.216581
201040.54664,953863.203378
183371.177042,953864.097926
200291.855742,953867.878849
233347.413637,953869.330041
211339.464451,953872.313968
136536.034407,953876.144263
186182.672909,953876.868689
143717.668777,953879.411026
200792.757703,953880.110394
147589.472853,953882.941241
211014.954334,953890.865742
186495.548521,953894.920091
119700.68636,953894.999135
177998.861879,953895.143046
211177.945404,953901.289774
226617.341842,953903.77553
224090.752151,953909.146598
187829.863689,953910.15508
187769.625798,953912.826035
214528.115208,953912.961788
187893.21127,953916.123713
222578.994893,953918.61747
185815.937809,953926.47989
180018.165395,953926.678049
209303.798067,953926.946351
234347.36998,953932.254419
187722.754331,953934.234263
158955.54222,953936.974313
164980.739049,953938.387793
215356.429763,953939.602243
225468.821249,953939.672842
187968.650638,953945.135398
175891.597697,953945.964746
128594.114195,953947.747769
235268.140809,953948.226566
183876.092645,953949.366816
208573.272537,953949.671985
185568.425363,953950.086946
188953.519206,953955.726627
187820.719854,953962.837162
206094.330022,953971.133783
200405.412294,953972.188085
202415.735959,953972.424036
222905.472899,953972.514558
194848.110308,953972.623675
143852.893488,953973.061439
230403.847138,953973.527155
187891.779288,953975.080411
228185.238899,953976.093325
232921.276382,953977.835887
157780.85517,953981.854016
222657.808358,953984.47444
162605.148173,953987.350876
201291.164002,953988.985566
188498.467335,953989.857589
129159.768658,953991.081054
231533.766245,953992.92755
197919.111943,953993.907918
159629.340438,953994.255842
148118.233453,953994.316866
188361.143402,954007.936702
117569.576376,954008.96344
164341.235039,954009.284027
193646.122445,954009.429413
233695.407047,954014.979819
210265.567233,954016.490624
196948.084845,954018.457376
214145.792459,954029.827012
187936.69393,954029.966112
222371.934004,954033.027154
229016.883645,954033.223863
233355.400349,954034.115269
200651.344575,954038.656424
206473.909865,954039.535277
135015.851127,954039.915126
136229.80892,954048.638483
222793.873939,954048.914788
207134.086764,954059.849247
188207.925029,954060.047337
188598.685626,954062.686
172186.300306,954064.164559
174486.557267,954069.169536
187997.664543,954075.881087
223999.292137,954082.98778
224622.153878,954088.440691
187798.309835,954090.587802
120540.634435,954091.985943
228283.938413,954094.989196
208421.557287,954096.186156
134406.323674,954099.848238
162149.100538,954103.91817
230876.754671,954105.025452
203633.032222,954107.625815
217918.142504,954108.327573
187503.800521,954112.119307
234690.71898,954114.747866
188797.99307,954116.728625
147262.678083,954118.871869
198710.444611,954119.181017
160254.370496,954125.997072
160546.714709,954130.578617
129045.705147,954133.370603
186083.535525,954134.035514
180181.137738,954136.102348
209746.259184,954137.422116
226292.224564,954139.65934
221793.154269,954145.222002
185574.921883,954145.425599
213423.362518,954153.596053
185317.174717,954153.669787
233144.377069,954154.736369
202738.287436,954159.772796
173940.396902,954163.475779
133571.61901,954166.607553
207989.37612,954168.015413
228285.241474,954168.041968
200907.240801,954169.143389
188300.371483,954171.0349
193097.949608,954171.735587
160564.685107,954174.764813
216422.829197,954175.480461
234615.403902,954186.463568
117034.576766,954186.896278
200601.362189,954187.215741
162617.211666,954187.290576
232289.575868,954187.821985
198126.518598,954187.930363
228692.877328,954192.552959
200657.806646,954194.33225
234435.427481,954199.911522
183623.917816,954200.039609
187743.157242,954201.120861
187648.750265,954207.666324
187825.781406,954208.157672
222063.637828,954215.497016
226459.41981,954216.250722
191200.438758,954216.684067
223179.864029,954216.720539
147768.016906,954219.797889
192118.980329,954227.161694
187351.911517,954233.214539
186597.065307,954233.359614
226066.286886,954234.258081
163172.241452,954244.328072
211705.793898,954244.418208
156718.376709,954244.578819
229184.551913,954247.014704
181748.625462,954248.044087
184212.671676,954248.295723
199705.342901,954254.334124
214273.787629,954262.43628
179644.536171,954265.314705
209048.132832,954270.620129
223333.990267,954270.857104
215830.566567,954273.673273
231879.068573,954277.279046
144016.177704,954284.113518
214513.869907,954290.44141
236620.249309,954293.196876
201593.697182,954298.534058
187657.028258,954303.739258
232670.390971,954306.330106
143929.747774,954307.834667
181652.338646,954310.855665
227301.05209,954316.258061
203361.672772,954316.583303
120374.666475,954318.396024
200366.8233,954319.425083
214412.816578,954321.172664
212256.836678,954322.876275
188640.260042,954324.369891
187975.218928,954325.709594
212825.13834,954325.728904
187723.88466,954327.247452
200864.717509,954327.843187
233226.994715,954334.229784
154300.942346,954335.746337
216088.109988,954337.923578
133174.152475,954338.460588
187796.82953,954340.603853
187564.52822,954344.691243
163680.181302,954346.55237
187375.748742,954352.44523
177673.953844,954355.044413
147210.61786,954361.415532
188764.720117,954374.034425
223060.082318,954374.899677
170636.404135,954375.514694
221703.093105,954375.66757
190550.155054,954382.492197
181442.999241,954391.52775
230439.727611,954392.832917
116359.863837,954393.76607
185076.215252,954396.146909
211944.183304,954398.092511
213048.1576,954399.058184
200834.79156,954400.4102
231143.926132,954408.800961
213200.331924,954409.897835
137885.714534,954411.139285
157442.338416,954413.032233
190553.514082,954414.079749
195842.702684,954419.176307
147388.084589,954419.289073
179977.958852,954423.96807
221428.886374,954425.239973
187704.508648,954425.687091
234676.069485,954433.404872
222488.803185,954434.854254
184813.088397,954436.136417
181241.24488,954439.292706
187776.548775,954440.612992
181872.438913,954443.085592
234556.070666,954443.5781
209052.945547,954456.031671
212510.018228,954457.101298
214806.368543,954459.692943
185672.385016,954461.653694
183931.520965,954470.492116
181625.10554,954472.834914
181433.227994,954473.422367
190801.252899,954476.019031
183513.631776,954484.427466
212832.906515,954485.170794
188462.922073,954485.674827
161576.997492,954488.733839
221779.549742,954491.755948
183269.515889,954495.347576
182014.715405,954498.488377
